[Time=2018-04-14 03:22:11.871-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]core server thread 20 started
[Time=2018-04-14 03:22:12.052-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]using {ExactiveService, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Xcalibur\system\Exactive\bin\ExactiveService.exe"", Release"}; {ExactiveManager, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Windows\assembly\GAC_MSIL\ExactiveManager\2.8.1.2806__afdcd0a06562c881\ExactiveManager.dll"", Release"}; {ThermoFisher.Foundation.IO, Version=3.1.94.0, Culture=neutral, PublicKeyToken=7336a1ad73b8d604, "C:\Windows\Microsoft.Net\assembly\GAC_32\ThermoFisher.Foundation.IO\v4.0_3.1.94.0__7336a1ad73b8d604\ThermoFisher.Foundation.IO.dll"", "}; {Exactive, Version=2.8.1.2806, Culture=neutral, PublicKeyToken=afdcd0a06562c881, "C:\Windows\assembly\GAC_MSIL\Exactive\2.8.1.2806__afdcd0a06562c881\Exactive.dll"", Release"}; {mscorlib, Version=4.0.0.0, Culture=neutral, PublicKeyToken=b77a5c561934e089, "C:\Windows\Microsoft.NET\Framework\v4.0.30319\mscorlib.dll"", "}
[Time=2018-04-14 03:22:07.697-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]IoNode for Q Exactive created
[Time=2018-04-14 03:22:07.743-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Type=logging]communication thread 18 started
[Time=2018-04-16 14:22:18.215-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing C:\Xcalibur\methods\KateF\2018_Calibration.mstune: done
[Time=2018-04-16 14:22:25.365-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Loading tunefile C:\Xcalibur\methods\KateF\POSNEGtune_11212017_3.mstune
[Time=2018-04-16 14:22:25.444-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Reading C:\Xcalibur\methods\KateF\POSNEGtune_11212017_3.mstune: done
[Time=2018-04-16 14:22:31.574-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceAuxilliaryTemperature to 300
[Time=2018-04-16 14:22:34.280-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Saving current tunefile
[Time=2018-04-16 14:22:34.378-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing C:\Xcalibur\methods\KateF\POSNEGtune_11212017_3.mstune: done
[Time=2018-04-16 14:22:38.706-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Loading tunefile C:\Xcalibur\methods\KateF\2018_Calibration.mstune
[Time=2018-04-16 14:22:38.827-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Reading C:\Xcalibur\methods\KateF\2018_Calibration.mstune: done
[Time=2018-04-16 14:22:43.622-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceSrigLevel to 55.0
[Time=2018-04-16 14:22:43.692-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceSrigLevel to 55.0
[Time=2018-04-16 14:22:56.900-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of Syringe: Type(5.000;3.257;Hamilton)
[Time=2018-04-16 14:23:08.859-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of VacuumHigh: Turn on()
[Time=2018-04-16 14:26:52.512-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceSprayVoltage to 4000
[Time=2018-04-16 14:27:02.740-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceSprayVoltage to 4500
[Time=2018-04-16 14:27:35.310-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing ..\log\InstrumentTemperature--2018-04-16.log: done
[Time=2018-04-16 14:27:55.744-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of Syringe: State(stopped)
[Time=2018-04-16 14:27:58.792-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of Syringe: State(running)
[Time=2018-04-16 14:28:15.130-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=warning]Status-Warn: Peripheral Devices - Syringe pump - no communication
[Time=2018-04-16 14:28:23.445-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Instrument status Ok
[Time=2018-04-16 14:28:27.142-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of Syringe: State(running)
[Time=2018-04-16 14:28:47.349-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value SourceSprayVoltage to 4000
[Time=2018-04-16 14:29:00.683-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Setting instrument value UserRole to Service
[Time=2018-04-16 14:29:00.807-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Set user role to Service.
[Time=2018-04-16 14:29:00.808-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing msx_instrument_files\inst_config.cfg: done
[Time=2018-04-16 14:29:00.809-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing msx_instrument_files\inst_config.cfg: done
[Time=2018-04-16 14:29:02.518-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Set user role to Service.
[Time=2018-04-16 14:29:02.666-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of TuneSelectionHead: SetSelected(-1)
[Time=2018-04-16 14:29:02.666-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of CalibrateSelectionHead: SetSelected(-1)
[Time=2018-04-16 14:29:02.666-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of EvaluateSelectionHead: SetSelected(-1)
[Time=2018-04-16 14:29:06.452-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of C-Trap Charge Detection Scaling (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.453-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Mass Resolution dep. Test (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.453-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Mass RF Amp. dep. Test (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.454-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Mass Space Charge dep. Test (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.454-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Analyzer Accuracy (pos) check: SetSelected(0)
[Time=2018-04-16 14:29:06.455-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Phase Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.455-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Match Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.456-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT RF Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.456-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Res Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.457-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Target Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.457-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Time Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.458-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT HV Offset Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.458-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT DE Measure Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.458-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT first det mass Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.459-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT first iso mass Dependency Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.459-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Hardware Checks (pos: SetSelected(0)
[Time=2018-04-16 14:29:06.460-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of eFT Parameter (pos) check: SetSelected(0)
[Time=2018-04-16 14:29:06.460-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Base Evaluation (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.461-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Iso Mass/Res. Eval.: SetSelected(0)
[Time=2018-04-16 14:29:06.461-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Q Transmission Evaluation: SetSelected(0)
[Time=2018-04-16 14:29:06.462-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Isolation Evaluation (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.462-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Spectral Mass Accuracy Test (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.463-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Mass Check (pos): SetSelected(0)
[Time=2018-04-16 14:29:06.463-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Positive Ion Evaluation: SetSelected(0)
[Time=2018-04-16 14:29:07.547-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Ethernet Connection Test: SetSelected(0)
[Time=2018-04-16 14:29:07.547-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Instrument System Memory Test: SetSelected(0)
[Time=2018-04-16 14:29:07.548-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Quadrupole RF Frequency: SetSelected(0)
[Time=2018-04-16 14:29:07.548-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Flatapole RF: SetSelected(0)
[Time=2018-04-16 14:29:07.549-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of HCD RF: SetSelected(0)
[Time=2018-04-16 14:29:07.550-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Electronics: SetSelected(0)
[Time=2018-04-16 14:29:07.550-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Long-term Mass Accuracy Test: SetSelected(0)
[Time=2018-04-16 14:29:07.551-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Isolation Transmission Endurance Test: SetSelected(0)
[Time=2018-04-16 14:29:07.551-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Quick Isolation Transmission Endurance Test: SetSelected(0)
[Time=2018-04-16 14:29:07.552-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of M-Cal Temperature Dependency Procedure: SetSelected(0)
[Time=2018-04-16 14:29:07.552-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Extra Evaluation: SetSelected(0)
[Time=2018-04-16 14:29:13.859-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Readback and Voltage check: SetSelected(1)
[Time=2018-04-16 14:29:15.370-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Informing instrument about the current data system user 25P7XG2\Thermo Scientific()
[Time=2018-04-16 14:29:15.371-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Starting procedure Evaluate()
[Time=2018-04-16 14:29:15.387-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]= = = Running Evaluation.. = = =
[Time=2018-04-16 14:29:15.392-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Readback and Voltage check' running ...
[Time=2018-04-16 14:29:45.423-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'Readback and Voltage check' Ok: Check successful.
[Time=2018-04-16 14:29:45.424-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 14:29:45.427-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing Procedure_Results\Evaluate\Diagnostics_ServiceSupport\Readback_and_Voltage_check\Readback_and_Voltage_check.data: done
[Time=2018-04-16 14:29:45.433-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Evaluation successful.
[Time=2018-04-16 14:29:49.096-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of UserDialog: UserButtonClick(OK)
[Time=2018-04-16 14:30:09.468-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of Readback and Voltage check: SetSelected(0)
[Time=2018-04-16 14:31:08.968-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of 2nd harmonic test: SetSelected(1)
[Time=2018-04-16 14:31:10.359-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Informing instrument about the current data system user 25P7XG2\Thermo Scientific()
[Time=2018-04-16 14:31:10.360-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Starting procedure Evaluate()
[Time=2018-04-16 14:31:10.404-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing reports\temp\report_template.txt: done
[Time=2018-04-16 14:31:10.407-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]= = = Running Evaluation.. = = =
[Time=2018-04-16 14:31:10.413-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] '2nd harmonic test' running ...
[Time=2018-04-16 14:31:14.676-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] '2nd harmonic test' Done: 2nd 0.2 / 3rd 3.5
[Time=2018-04-16 14:31:14.681-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 14:31:14.682-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing Procedure_Results\Evaluate\Diagnostics_ServiceSupport\2nd_harmonic_test\2nd_harmonic_test.data: done
[Time=2018-04-16 14:31:14.685-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]Evaluation done.
[Time=2018-04-16 14:31:17.623-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Calling function of UserDialog: UserButtonClick(OK)
[Time=2018-04-16 14:31:39.286-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of 2nd harmonic test: SetSelected(0)
[Time=2018-04-16 14:31:43.461-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=logging]Calling function of HCD evaluation: SetSelected(1)
[Time=2018-04-16 14:31:44.709-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Informing instrument about the current data system user 25P7XG2\Thermo Scientific()
[Time=2018-04-16 14:31:44.709-05:00][Acc=25P7XG2\Thermo Scientific][User=][Comp=25P7XG2][App=ExactiveTune][PID=5608][Inst=Q Exactive][Conn=TCP(ICS1:6020->Q Exactive:46544)][Type=info]Starting procedure Evaluate()
[Time=2018-04-16 14:31:44.816-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing reports\temp\report_template.txt: done
[Time=2018-04-16 14:31:44.995-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info]= = = Running Evaluation.. = = =
[Time=2018-04-16 14:31:45.000-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=info] 'HCD evaluation' running ...
[Time=2018-04-16 14:31:54.210-05:00][Acc=(none)][User=(none)][Comp=(none)][App=(none)][PID=-1][Inst=Q Exactive][Type=error]HCD evaluation: TIC of 524.26 is too low (below 1e6)
[Time=2018-04-16 14:31:54.217-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing msx_instrument_files\procedure_history: done
[Time=2018-04-16 14:31:54.219-05:00][Acc=25P7XG2\ExactiveUser][User=ExactiveUser][Comp=25P7XG2][App=ExactiveService][PID=1872][Inst=Q Exactive][Conn=TCP(IRS1:6019->Q Exactive:57565)][Type=logging]Writing Procedure_Results\Evaluate\Diagnostics_ServiceSupport\HCD_evaluation\HCD_evaluation.data: done
